-4.394141000000000297e+00 -4.934614999999999974e+00
-4.408788999999999625e+00 -4.931257999999999697e+00
-4.377965999999999802e+00 -4.922407999999999895e+00
-4.358433999999999919e+00 -4.922102999999999895e+00
-4.387731999999999744e+00 -4.934309999999999974e+00
-4.397192000000000434e+00 -4.915389000000000230e+00
-4.410009999999999764e+00 -4.918745999999999619e+00
-4.407568000000000374e+00 -4.913558000000000092e+00
-4.406653000000000375e+00 -4.909894999999999676e+00
-4.420080999999999705e+00 -4.915999000000000230e+00
-4.403296000000000099e+00 -4.908979999999999677e+00
-4.421606999999999843e+00 -4.914168000000000092e+00
-4.431677999999999784e+00 -4.900129999999999875e+00
-4.414893000000000178e+00 -4.907454000000000427e+00
-4.425574000000000119e+00 -4.902876000000000012e+00
-4.422216999999999842e+00 -4.899518999999999735e+00
-4.430456999999999645e+00 -4.889447999999999794e+00
-4.436561000000000199e+00 -4.902876000000000012e+00
-4.411230999999999902e+00 -4.885176000000000407e+00
-4.429236000000000395e+00 -4.883040000000000269e+00
-4.434423999999999921e+00 -4.886091000000000406e+00
-4.410924999999999763e+00 -4.885481000000000407e+00
-4.425879000000000119e+00 -4.870527000000000051e+00
-4.413977000000000039e+00 -4.865643999999999636e+00
-4.437171000000000198e+00 -4.872969000000000328e+00
-4.445106000000000002e+00 -4.876935999999999716e+00
-4.437171000000000198e+00 -4.879682999999999993e+00
-4.448157000000000139e+00 -4.876630999999999716e+00
-4.448768000000000278e+00 -4.874494999999999578e+00
-4.412757000000000041e+00 -4.861982000000000248e+00
-4.458839000000000219e+00 -4.858929999999999971e+00
-4.458534000000000219e+00 -4.854657999999999696e+00
-4.453345999999999805e+00 -4.846112999999999893e+00
-4.452429999999999666e+00 -4.843976999999999755e+00
-4.449683000000000277e+00 -4.845501999999999754e+00
-4.445411000000000001e+00 -4.847944000000000031e+00
-4.476843999999999824e+00 -4.842450999999999617e+00
-4.457618000000000080e+00 -4.826581000000000010e+00
-4.475012999999999685e+00 -4.835736999999999952e+00
-4.461890999999999607e+00 -4.831769000000000425e+00
-4.466162999999999883e+00 -4.834515999999999813e+00
-4.502480000000000260e+00 -4.825054999999999872e+00
-4.447547000000000139e+00 -4.829938000000000287e+00
-4.487525999999999904e+00 -4.834515999999999813e+00
-4.448157000000000139e+00 -4.833905999999999814e+00
-4.487830999999999904e+00 -4.823223999999999734e+00
-4.488745999999999903e+00 -4.816205000000000069e+00
-4.494544999999999568e+00 -4.811932999999999794e+00
-4.475012999999999685e+00 -4.819867000000000345e+00
-4.470130000000000159e+00 -4.807965000000000266e+00
-4.481117000000000239e+00 -4.801861999999999853e+00
